date,day_of_week,week_number,shift,production_line,product_type,machine_id,machine_status,skill_required,required_staff,production_units,order_backlog,priority_level,raw_material_availability,raw_material_cost_index,planned_downtime,absenteeism_rate,overtime_allowed,is_weekend,is_peak_day,weather_disruption,supplier_delay
2026-01-28,Wednesday,4,Morning,Line B,Custom Components,M-B1,Running,Packaging Operator,2,460,2,Low,0.85,1.18,0,0.1,0,0,0,0,1
2026-01-28,Wednesday,4,Morning,Line C,Standard Parts,M-C2,Maintenance,Machine Operator,3,495,35,Low,0.72,1.2,1,0.05,0,0,0,0,0
2026-01-28,Wednesday,4,Morning,Line C,Standard Parts,M-C2,Maintenance,Quality Inspector,1,495,35,Low,0.72,1.2,1,0.05,0,0,0,0,0
2026-01-28,Wednesday,4,Morning,Line C,Standard Parts,M-C2,Maintenance,Maintenance Technician,3,495,35,Low,0.72,1.2,1,0.05,0,0,0,0,0
2026-01-28,Wednesday,4,Morning,Line C,Standard Parts,M-C2,Maintenance,Packaging Operator,2,495,35,Low,0.72,1.2,1,0.05,0,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line A,Standard Parts,M-A1,Running,Machine Operator,4,478,29,Medium,0.72,1.13,0,0.02,0,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line A,Standard Parts,M-A1,Running,Quality Inspector,2,478,29,Medium,0.72,1.13,0,0.02,0,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line A,Standard Parts,M-A1,Running,Maintenance Technician,2,478,29,Medium,0.72,1.13,0,0.02,0,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line A,Standard Parts,M-A1,Running,Packaging Operator,3,478,29,Medium,0.72,1.13,0,0.02,0,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line B,Standard Parts,M-B2,Running,Machine Operator,4,565,43,High,0.78,0.85,0,0.12,1,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line B,Standard Parts,M-B2,Running,Quality Inspector,2,565,43,High,0.78,0.85,0,0.12,1,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line B,Standard Parts,M-B2,Running,Maintenance Technician,2,565,43,High,0.78,0.85,0,0.12,1,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line B,Standard Parts,M-B2,Running,Packaging Operator,3,565,43,High,0.78,0.85,0,0.12,1,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line C,Standard Parts,M-C4,Running,Machine Operator,4,575,47,High,0.92,0.89,0,0.03,1,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line C,Standard Parts,M-C4,Running,Quality Inspector,2,575,47,High,0.92,0.89,0,0.03,1,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line C,Standard Parts,M-C4,Running,Maintenance Technician,2,575,47,High,0.92,0.89,0,0.03,1,0,0,0,0
2026-01-28,Wednesday,4,Afternoon,Line C,Standard Parts,M-C4,Running,Packaging Operator,3,575,47,High,0.92,0.89,0,0.03,1,0,0,0,0
2026-01-28,Wednesday,4,Night,Line A,Packaged Goods,M-A2,Running,Machine Operator,3,397,21,Medium,0.83,1.09,0,0.09,0,0,0,0,0
2026-01-28,Wednesday,4,Night,Line A,Packaged Goods,M-A2,Running,Quality Inspector,1,397,21,Medium,0.83,1.09,0,0.09,0,0,0,0,0
2026-01-28,Wednesday,4,Night,Line A,Packaged Goods,M-A2,Running,Maintenance Technician,1,397,21,Medium,0.83,1.09,0,0.09,0,0,0,0,0
2026-01-28,Wednesday,4,Night,Line A,Packaged Goods,M-A2,Running,Packaging Operator,2,397,21,Medium,0.83,1.09,0,0.09,0,0,0,0,0
2026-01-28,Wednesday,4,Night,Line B,Packaged Goods,M-B4,Maintenance,Machine Operator,1,232,15,Medium,0.63,0.89,1,0.05,0,0,0,0,1
2026-01-28,Wednesday,4,Night,Line B,Packaged Goods,M-B4,Maintenance,Quality Inspector,1,232,15,Medium,0.63,0.89,1,0.05,0,0,0,0,1
2026-01-28,Wednesday,4,Night,Line B,Packaged Goods,M-B4,Maintenance,Maintenance Technician,2,232,15,Medium,0.63,0.89,1,0.05,0,0,0,0,1
2026-01-28,Wednesday,4,Night,Line B,Packaged Goods,M-B4,Maintenance,Packaging Operator,1,232,15,Medium,0.63,0.89,1,0.05,0,0,0,0,1
2026-01-28,Wednesday,4,Night,Line C,Standard Parts,M-C2,Running,Machine Operator,2,306,76,Medium,0.63,1.07,0,0.04,0,0,0,0,1
2026-01-28,Wednesday,4,Night,Line C,Standard Parts,M-C2,Running,Quality Inspector,1,306,76,Medium,0.63,1.07,0,0.04,0,0,0,0,1
2026-01-28,Wednesday,4,Night,Line C,Standard Parts,M-C2,Running,Maintenance Technician,1,306,76,Medium,0.63,1.07,0,0.04,0,0,0,0,1
2026-01-28,Wednesday,4,Night,Line C,Standard Parts,M-C2,Running,Packaging Operator,1,306,76,Medium,0.63,1.07,0,0.04,0,0,0,0,1
2026-01-29,Thursday,4,Morning,Line A,Custom Components,M-A2,Running,Machine Operator,4,542,37,Medium,0.8,1.15,0,0.1,0,0,0,0,0
2026-01-29,Thursday,4,Morning,Line A,Custom Components,M-A2,Running,Quality Inspector,2,542,37,Medium,0.8,1.15,0,0.1,0,0,0,0,0
2026-01-29,Thursday,4,Morning,Line A,Custom Components,M-A2,Running,Maintenance Technician,2,542,37,Medium,0.8,1.15,0,0.1,0,0,0,0,0
2026-01-29,Thursday,4,Morning,Line A,Custom Components,M-A2,Running,Packaging Operator,3,542,37,Medium,0.8,1.15,0,0.1,0,0,0,0,0
2026-01-29,Thursday,4,Morning,Line B,Standard Parts,M-B2,Running,Machine Operator,4,627,1,High,0.84,1.06,0,0.11,1,0,0,0,0
2026-01-29,Thursday,4,Morning,Line B,Standard Parts,M-B2,Running,Quality Inspector,2,627,1,High,0.84,1.06,0,0.11,1,0,0,0,0
2026-01-29,Thursday,4,Morning,Line B,Standard Parts,M-B2,Running,Maintenance Technician,2,627,1,High,0.84,1.06,0,0.11,1,0,0,0,0
2026-01-29,Thursday,4,Morning,Line B,Standard Parts,M-B2,Running,Packaging Operator,3,627,1,High,0.84,1.06,0,0.11,1,0,0,0,0
2026-01-29,Thursday,4,Morning,Line C,Custom Components,M-C3,Running,Machine Operator,3,414,9,Low,0.67,1.04,0,0.02,0,0,0,0,1
2026-01-29,Thursday,4,Morning,Line C,Custom Components,M-C3,Running,Quality Inspector,2,414,9,Low,0.67,1.04,0,0.02,0,0,0,0,1
2026-01-29,Thursday,4,Morning,Line C,Custom Components,M-C3,Running,Maintenance Technician,2,414,9,Low,0.67,1.04,0,0.02,0,0,0,0,1
2026-01-29,Thursday,4,Morning,Line C,Custom Components,M-C3,Running,Packaging Operator,2,414,9,Low,0.67,1.04,0,0.02,0,0,0,0,1
2026-01-29,Thursday,4,Afternoon,Line A,Standard Parts,M-A4,Running,Machine Operator,4,500,53,Medium,0.85,1.05,0,0.05,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line A,Standard Parts,M-A4,Running,Quality Inspector,2,500,53,Medium,0.85,1.05,0,0.05,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line A,Standard Parts,M-A4,Running,Maintenance Technician,2,500,53,Medium,0.85,1.05,0,0.05,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line A,Standard Parts,M-A4,Running,Packaging Operator,3,500,53,Medium,0.85,1.05,0,0.05,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line B,Custom Components,M-B1,Running,Machine Operator,4,551,19,Medium,0.8,0.93,0,0.05,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line B,Custom Components,M-B1,Running,Quality Inspector,2,551,19,Medium,0.8,0.93,0,0.05,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line B,Custom Components,M-B1,Running,Maintenance Technician,2,551,19,Medium,0.8,0.93,0,0.05,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line B,Custom Components,M-B1,Running,Packaging Operator,3,551,19,Medium,0.8,0.93,0,0.05,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line C,Packaged Goods,M-C1,Running,Machine Operator,4,547,30,Low,0.77,1.23,0,0.02,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line C,Packaged Goods,M-C1,Running,Quality Inspector,2,547,30,Low,0.77,1.23,0,0.02,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line C,Packaged Goods,M-C1,Running,Maintenance Technician,2,547,30,Low,0.77,1.23,0,0.02,0,0,0,0,0
2026-01-29,Thursday,4,Afternoon,Line C,Packaged Goods,M-C1,Running,Packaging Operator,3,547,30,Low,0.77,1.23,0,0.02,0,0,0,0,0
2026-01-29,Thursday,4,Night,Line A,Standard Parts,M-A3,Running,Machine Operator,3,401,1,Medium,0.86,0.92,0,0.09,0,0,0,0,0
2026-01-29,Thursday,4,Night,Line A,Standard Parts,M-A3,Running,Quality Inspector,1,401,1,Medium,0.86,0.92,0,0.09,0,0,0,0,0
2026-01-29,Thursday,4,Night,Line A,Standard Parts,M-A3,Running,Maintenance Technician,1,401,1,Medium,0.86,0.92,0,0.09,0,0,0,0,0
2026-01-29,Thursday,4,Night,Line A,Standard Parts,M-A3,Running,Packaging Operator,2,401,1,Medium,0.86,0.92,0,0.09,0,0,0,0,0
2026-01-29,Thursday,4,Night,Line B,Packaged Goods,M-B3,Running,Machine Operator,2,324,34,Medium,0.65,1.16,0,0.02,0,0,0,0,1
2026-01-29,Thursday,4,Night,Line B,Packaged Goods,M-B3,Running,Quality Inspector,1,324,34,Medium,0.65,1.16,0,0.02,0,0,0,0,1
2026-01-29,Thursday,4,Night,Line B,Packaged Goods,M-B3,Running,Maintenance Technician,1,324,34,Medium,0.65,1.16,0,0.02,0,0,0,0,1
2026-01-29,Thursday,4,Night,Line B,Packaged Goods,M-B3,Running,Packaging Operator,1,324,34,Medium,0.65,1.16,0,0.02,0,0,0,0,1
2026-01-29,Thursday,4,Night,Line C,Custom Components,M-C3,Running,Machine Operator,3,447,80,Low,0.71,1.24,0,0.06,0,0,0,0,0
2026-01-29,Thursday,4,Night,Line C,Custom Components,M-C3,Running,Quality Inspector,1,447,80,Low,0.71,1.24,0,0.06,0,0,0,0,0
2026-01-29,Thursday,4,Night,Line C,Custom Components,M-C3,Running,Maintenance Technician,1,447,80,Low,0.71,1.24,0,0.06,0,0,0,0,0
2026-01-29,Thursday,4,Night,Line C,Custom Components,M-C3,Running,Packaging Operator,2,447,80,Low,0.71,1.24,0,0.06,0,0,0,0,0
2026-01-30,Friday,4,Morning,Line A,Standard Parts,M-A3,Running,Machine Operator,5,633,14,Low,0.96,1.12,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line A,Standard Parts,M-A3,Running,Quality Inspector,3,633,14,Low,0.96,1.12,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line A,Standard Parts,M-A3,Running,Maintenance Technician,3,633,14,Low,0.96,1.12,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line A,Standard Parts,M-A3,Running,Packaging Operator,4,633,14,Low,0.96,1.12,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line B,Standard Parts,M-B4,Running,Machine Operator,5,638,4,Medium,0.97,0.92,0,0.11,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line B,Standard Parts,M-B4,Running,Quality Inspector,3,638,4,Medium,0.97,0.92,0,0.11,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line B,Standard Parts,M-B4,Running,Maintenance Technician,3,638,4,Medium,0.97,0.92,0,0.11,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line B,Standard Parts,M-B4,Running,Packaging Operator,4,638,4,Medium,0.97,0.92,0,0.11,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line C,Standard Parts,M-C4,Maintenance,Machine Operator,4,617,73,Medium,0.73,1.18,1,0.07,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line C,Standard Parts,M-C4,Maintenance,Quality Inspector,2,617,73,Medium,0.73,1.18,1,0.07,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line C,Standard Parts,M-C4,Maintenance,Maintenance Technician,4,617,73,Medium,0.73,1.18,1,0.07,1,0,1,0,0
2026-01-30,Friday,4,Morning,Line C,Standard Parts,M-C4,Maintenance,Packaging Operator,3,617,73,Medium,0.73,1.18,1,0.07,1,0,1,0,0
2026-01-30,Friday,4,Afternoon,Line A,Standard Parts,M-A4,Running,Machine Operator,5,626,39,Medium,0.79,0.96,0,0.07,1,0,1,1,0
2026-01-30,Friday,4,Afternoon,Line A,Standard Parts,M-A4,Running,Quality Inspector,3,626,39,Medium,0.79,0.96,0,0.07,1,0,1,1,0
2026-01-30,Friday,4,Afternoon,Line A,Standard Parts,M-A4,Running,Maintenance Technician,3,626,39,Medium,0.79,0.96,0,0.07,1,0,1,1,0
2026-01-30,Friday,4,Afternoon,Line A,Standard Parts,M-A4,Running,Packaging Operator,4,626,39,Medium,0.79,0.96,0,0.07,1,0,1,1,0
2026-01-30,Friday,4,Afternoon,Line B,Custom Components,M-B2,Running,Machine Operator,5,639,25,Medium,0.84,1.05,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Afternoon,Line B,Custom Components,M-B2,Running,Quality Inspector,3,639,25,Medium,0.84,1.05,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Afternoon,Line B,Custom Components,M-B2,Running,Maintenance Technician,3,639,25,Medium,0.84,1.05,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Afternoon,Line B,Custom Components,M-B2,Running,Packaging Operator,4,639,25,Medium,0.84,1.05,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Afternoon,Line C,Standard Parts,M-C2,Running,Machine Operator,6,694,1,High,0.85,1.13,0,0.01,1,0,1,0,0
2026-01-30,Friday,4,Afternoon,Line C,Standard Parts,M-C2,Running,Quality Inspector,4,694,1,High,0.85,1.13,0,0.01,1,0,1,0,0
2026-01-30,Friday,4,Afternoon,Line C,Standard Parts,M-C2,Running,Maintenance Technician,4,694,1,High,0.85,1.13,0,0.01,1,0,1,0,0
2026-01-30,Friday,4,Afternoon,Line C,Standard Parts,M-C2,Running,Packaging Operator,5,694,1,High,0.85,1.13,0,0.01,1,0,1,0,0
2026-01-30,Friday,4,Night,Line A,Standard Parts,M-A2,Running,Machine Operator,3,497,7,High,0.7,1.05,0,0.03,1,0,1,0,1
2026-01-30,Friday,4,Night,Line A,Standard Parts,M-A2,Running,Quality Inspector,2,497,7,High,0.7,1.05,0,0.03,1,0,1,0,1
2026-01-30,Friday,4,Night,Line A,Standard Parts,M-A2,Running,Maintenance Technician,2,497,7,High,0.7,1.05,0,0.03,1,0,1,0,1
2026-01-30,Friday,4,Night,Line A,Standard Parts,M-A2,Running,Packaging Operator,2,497,7,High,0.7,1.05,0,0.03,1,0,1,0,1
2026-01-30,Friday,4,Night,Line B,Packaged Goods,M-B4,Running,Machine Operator,4,535,10,Medium,0.75,1.24,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Night,Line B,Packaged Goods,M-B4,Running,Quality Inspector,2,535,10,Medium,0.75,1.24,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Night,Line B,Packaged Goods,M-B4,Running,Maintenance Technician,2,535,10,Medium,0.75,1.24,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Night,Line B,Packaged Goods,M-B4,Running,Packaging Operator,3,535,10,Medium,0.75,1.24,0,0.07,1,0,1,0,0
2026-01-30,Friday,4,Night,Line C,Packaged Goods,M-C1,Running,Machine Operator,4,592,33,High,0.99,0.94,0,0.11,1,0,1,0,0
2026-01-30,Friday,4,Night,Line C,Packaged Goods,M-C1,Running,Quality Inspector,2,592,33,High,0.99,0.94,0,0.11,1,0,1,0,0
2026-01-30,Friday,4,Night,Line C,Packaged Goods,M-C1,Running,Maintenance Technician,2,592,33,High,0.99,0.94,0,0.11,1,0,1,0,0
2026-01-30,Friday,4,Night,Line C,Packaged Goods,M-C1,Running,Packaging Operator,3,592,33,High,0.99,0.94,0,0.11,1,0,1,0,0
2026-01-31,Saturday,4,Morning,Line A,Custom Components,M-A2,Running,Machine Operator,4,587,74,Low,0.68,1.16,0,0.02,0,1,0,0,0
2026-01-31,Saturday,4,Morning,Line A,Custom Components,M-A2,Running,Quality Inspector,2,587,74,Low,0.68,1.16,0,0.02,0,1,0,0,0
2026-01-31,Saturday,4,Morning,Line A,Custom Components,M-A2,Running,Maintenance Technician,2,587,74,Low,0.68,1.16,0,0.02,0,1,0,0,0
2026-01-31,Saturday,4,Morning,Line A,Custom Components,M-A2,Running,Packaging Operator,3,587,74,Low,0.68,1.16,0,0.02,0,1,0,0,0
2026-01-31,Saturday,4,Morning,Line B,Packaged Goods,M-B3,Down,Machine Operator,3,571,33,High,0.68,0.97,0,0.02,1,1,0,0,0
2026-01-31,Saturday,4,Morning,Line B,Packaged Goods,M-B3,Down,Quality Inspector,2,571,33,High,0.68,0.97,0,0.02,1,1,0,0,0
2026-01-31,Saturday,4,Morning,Line B,Packaged Goods,M-B3,Down,Maintenance Technician,3,571,33,High,0.68,0.97,0,0.02,1,1,0,0,0
2026-01-31,Saturday,4,Morning,Line B,Packaged Goods,M-B3,Down,Packaging Operator,3,571,33,High,0.68,0.97,0,0.02,1,1,0,0,0
2026-01-31,Saturday,4,Morning,Line C,Packaged Goods,M-C1,Running,Machine Operator,6,652,31,High,0.94,0.91,0,0.05,1,1,0,0,0
2026-01-31,Saturday,4,Morning,Line C,Packaged Goods,M-C1,Running,Quality Inspector,3,652,31,High,0.94,0.91,0,0.05,1,1,0,0,0
2026-01-31,Saturday,4,Morning,Line C,Packaged Goods,M-C1,Running,Maintenance Technician,3,652,31,High,0.94,0.91,0,0.05,1,1,0,0,0
2026-01-31,Saturday,4,Morning,Line C,Packaged Goods,M-C1,Running,Packaging Operator,5,652,31,High,0.94,0.91,0,0.05,1,1,0,0,0
2026-01-31,Saturday,4,Afternoon,Line A,Standard Parts,M-A4,Maintenance,Machine Operator,3,399,12,Medium,0.82,1.07,1,0.1,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line A,Standard Parts,M-A4,Maintenance,Quality Inspector,1,399,12,Medium,0.82,1.07,1,0.1,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line A,Standard Parts,M-A4,Maintenance,Maintenance Technician,3,399,12,Medium,0.82,1.07,1,0.1,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line A,Standard Parts,M-A4,Maintenance,Packaging Operator,2,399,12,Medium,0.82,1.07,1,0.1,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line B,Standard Parts,M-B2,Maintenance,Machine Operator,3,378,10,Medium,0.75,1.1,1,0.04,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line B,Standard Parts,M-B2,Maintenance,Quality Inspector,1,378,10,Medium,0.75,1.1,1,0.04,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line B,Standard Parts,M-B2,Maintenance,Maintenance Technician,3,378,10,Medium,0.75,1.1,1,0.04,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line B,Standard Parts,M-B2,Maintenance,Packaging Operator,2,378,10,Medium,0.75,1.1,1,0.04,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line C,Standard Parts,M-C4,Running,Machine Operator,4,539,42,Low,0.64,1.19,0,0.11,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line C,Standard Parts,M-C4,Running,Quality Inspector,2,539,42,Low,0.64,1.19,0,0.11,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line C,Standard Parts,M-C4,Running,Maintenance Technician,2,539,42,Low,0.64,1.19,0,0.11,0,1,0,0,1
2026-01-31,Saturday,4,Afternoon,Line C,Standard Parts,M-C4,Running,Packaging Operator,3,539,42,Low,0.64,1.19,0,0.11,0,1,0,0,1
2026-01-31,Saturday,4,Night,Line A,Custom Components,M-A4,Running,Machine Operator,4,421,45,Low,0.75,1.02,0,0.03,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line A,Custom Components,M-A4,Running,Quality Inspector,1,421,45,Low,0.75,1.02,0,0.03,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line A,Custom Components,M-A4,Running,Maintenance Technician,1,421,45,Low,0.75,1.02,0,0.03,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line A,Custom Components,M-A4,Running,Packaging Operator,3,421,45,Low,0.75,1.02,0,0.03,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line B,Packaged Goods,M-B2,Running,Machine Operator,4,492,61,Low,0.8,1.2,0,0.04,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line B,Packaged Goods,M-B2,Running,Quality Inspector,1,492,61,Low,0.8,1.2,0,0.04,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line B,Packaged Goods,M-B2,Running,Maintenance Technician,1,492,61,Low,0.8,1.2,0,0.04,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line B,Packaged Goods,M-B2,Running,Packaging Operator,3,492,61,Low,0.8,1.2,0,0.04,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line C,Standard Parts,M-C1,Down,Machine Operator,3,313,69,Medium,0.91,0.99,0,0.05,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line C,Standard Parts,M-C1,Down,Quality Inspector,1,313,69,Medium,0.91,0.99,0,0.05,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line C,Standard Parts,M-C1,Down,Maintenance Technician,2,313,69,Medium,0.91,0.99,0,0.05,0,1,0,0,0
2026-01-31,Saturday,4,Night,Line C,Standard Parts,M-C1,Down,Packaging Operator,3,313,69,Medium,0.91,0.99,0,0.05,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line A,Custom Components,M-A2,Running,Machine Operator,5,577,60,Medium,0.92,0.96,0,0.09,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line A,Custom Components,M-A2,Running,Quality Inspector,2,577,60,Medium,0.92,0.96,0,0.09,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line A,Custom Components,M-A2,Running,Maintenance Technician,2,577,60,Medium,0.92,0.96,0,0.09,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line A,Custom Components,M-A2,Running,Packaging Operator,4,577,60,Medium,0.92,0.96,0,0.09,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line B,Standard Parts,M-B2,Running,Machine Operator,5,587,7,Medium,0.93,1.22,0,0.11,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line B,Standard Parts,M-B2,Running,Quality Inspector,2,587,7,Medium,0.93,1.22,0,0.11,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line B,Standard Parts,M-B2,Running,Maintenance Technician,2,587,7,Medium,0.93,1.22,0,0.11,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line B,Standard Parts,M-B2,Running,Packaging Operator,4,587,7,Medium,0.93,1.22,0,0.11,0,1,0,0,0
2026-02-01,Sunday,4,Morning,Line C,Custom Components,M-C2,Running,Machine Operator,6,709,45,High,0.84,1.17,0,0.01,1,1,0,0,0
2026-02-01,Sunday,4,Morning,Line C,Custom Components,M-C2,Running,Quality Inspector,3,709,45,High,0.84,1.17,0,0.01,1,1,0,0,0
2026-02-01,Sunday,4,Morning,Line C,Custom Components,M-C2,Running,Maintenance Technician,3,709,45,High,0.84,1.17,0,0.01,1,1,0,0,0
2026-02-01,Sunday,4,Morning,Line C,Custom Components,M-C2,Running,Packaging Operator,5,709,45,High,0.84,1.17,0,0.01,1,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line A,Standard Parts,M-A2,Maintenance,Machine Operator,4,497,69,Medium,0.92,1.24,1,0.06,0,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line A,Standard Parts,M-A2,Maintenance,Quality Inspector,1,497,69,Medium,0.92,1.24,1,0.06,0,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line A,Standard Parts,M-A2,Maintenance,Maintenance Technician,3,497,69,Medium,0.92,1.24,1,0.06,0,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line A,Standard Parts,M-A2,Maintenance,Packaging Operator,3,497,69,Medium,0.92,1.24,1,0.06,0,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line B,Standard Parts,M-B4,Running,Machine Operator,5,530,16,Medium,0.97,0.93,0,0.03,0,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line B,Standard Parts,M-B4,Running,Quality Inspector,2,530,16,Medium,0.97,0.93,0,0.03,0,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line B,Standard Parts,M-B4,Running,Maintenance Technician,2,530,16,Medium,0.97,0.93,0,0.03,0,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line B,Standard Parts,M-B4,Running,Packaging Operator,4,530,16,Medium,0.97,0.93,0,0.03,0,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line C,Standard Parts,M-C2,Running,Machine Operator,6,678,67,High,0.97,1.16,0,0.12,1,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line C,Standard Parts,M-C2,Running,Quality Inspector,3,678,67,High,0.97,1.16,0,0.12,1,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line C,Standard Parts,M-C2,Running,Maintenance Technician,3,678,67,High,0.97,1.16,0,0.12,1,1,0,0,0
2026-02-01,Sunday,4,Afternoon,Line C,Standard Parts,M-C2,Running,Packaging Operator,5,678,67,High,0.97,1.16,0,0.12,1,1,0,0,0
2026-02-01,Sunday,4,Night,Line A,Packaged Goods,M-A1,Running,Machine Operator,4,493,55,Medium,0.73,1.24,0,0.12,0,1,0,0,0
2026-02-01,Sunday,4,Night,Line A,Packaged Goods,M-A1,Running,Quality Inspector,1,493,55,Medium,0.73,1.24,0,0.12,0,1,0,0,0
2026-02-01,Sunday,4,Night,Line A,Packaged Goods,M-A1,Running,Maintenance Technician,1,493,55,Medium,0.73,1.24,0,0.12,0,1,0,0,0
2026-02-01,Sunday,4,Night,Line A,Packaged Goods,M-A1,Running,Packaging Operator,3,493,55,Medium,0.73,1.24,0,0.12,0,1,0,0,0
2026-02-01,Sunday,4,Night,Line B,Packaged Goods,M-B3,Running,Machine Operator,3,433,39,Medium,0.84,0.92,0,0.04,0,1,0,0,1
2026-02-01,Sunday,4,Night,Line B,Packaged Goods,M-B3,Running,Quality Inspector,1,433,39,Medium,0.84,0.92,0,0.04,0,1,0,0,1
2026-02-01,Sunday,4,Night,Line B,Packaged Goods,M-B3,Running,Maintenance Technician,1,433,39,Medium,0.84,0.92,0,0.04,0,1,0,0,1
2026-02-01,Sunday,4,Night,Line B,Packaged Goods,M-B3,Running,Packaging Operator,2,433,39,Medium,0.84,0.92,0,0.04,0,1,0,0,1
2026-02-01,Sunday,4,Night,Line C,Packaged Goods,M-C4,Maintenance,Machine Operator,3,398,23,Medium,0.91,1.08,1,0.11,0,1,0,0,0
2026-02-01,Sunday,4,Night,Line C,Packaged Goods,M-C4,Maintenance,Quality Inspector,1,398,23,Medium,0.91,1.08,1,0.11,0,1,0,0,0
2026-02-01,Sunday,4,Night,Line C,Packaged Goods,M-C4,Maintenance,Maintenance Technician,2,398,23,Medium,0.91,1.08,1,0.11,0,1,0,0,0
2026-02-01,Sunday,4,Night,Line C,Packaged Goods,M-C4,Maintenance,Packaging Operator,2,398,23,Medium,0.91,1.08,1,0.11,0,1,0,0,0
2026-02-02,Monday,5,Morning,Line A,Custom Components,M-A2,Running,Machine Operator,3,515,40,Low,0.63,0.99,0,0.11,0,0,0,0,1
2026-02-02,Monday,5,Morning,Line A,Custom Components,M-A2,Running,Quality Inspector,2,515,40,Low,0.63,0.99,0,0.11,0,0,0,0,1
